df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_investor_sd_plus_v5_savings,spd_mortgage_amount,spd_home_to_income_ratio,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_store_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_lor_v2,spd_purch_prod_comp_quality,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_change_in_home_value_12_mo,spd_ratio_home_value_12mo_to_income,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
8.73963E+18,108900,10568,30,1,9,49,308,265,2156,3,59,27,65,35,27,4,7,3,7,4,64,2,6,6,2,2,2,5,6,6,4,2.146120916,1,2,7,0,0,0,3,2.1,2.730769231,4,17,9,1,0,1,1,0,0,1,0,2,1,4,2,0,0,0,0,0,0,3,7,1
4.26991E+18,44963,5269,30,8,2,5,117,440,850,2,65.65276963,91,92,67,94,1,7,7,6,5,38,4,3,6,4,3,5,6,7,7,2,3,2,6,7,1,0,0,1,3.533333333,5.884615385,5.5,8,13,1,0,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,2,1
7.5953E+18,111413,11658,30,5,3,48,0,420,2055,4,84,80,81,83,83,2,7,5,6,5,47,1,5,4,2,2,2,3,7,5,5,1,0,1,4,0,0,1,1,4.1,7.307692308,6.5,29,23,0,0,1,1,1,1,0,0,2,4,0,3,0,0,0,0,0,0,4,4,1
4.11985E+18,108694,13289,30,5,3,5,0,424,631,4,96,66,61,55,80,4,7,4,4,6,34,4,2,6,5,3,4,6,4,6,4,2,7,5,6,0,1,0,2.5,6.233333333,2.346153846,6.5,17,20,1,0,1,1,0,1,0,0,2,0,4,2,0,0,0,0,0,0,3,6,1
1.24523E+18,97937,12083,31,8,3,5,72,424,1140,6,28,17,21,19,36,1,5,4,2,2,38,5,7,4,4,6,5,6,3,6,7,3,31,1,3,0,0,0,1,0.066666667,0,7,23,35,1,0,0,0,0,1,0,0,2,3,1,2,0,0,0,1,0,0,9,8,1
6.97374E+18,34180,4742,31,9,1,5,0,264,1193,4,74,21,20,28,57,1,6,5,4,3,64,2,4,5,2,3,3,4,7,5,1,2.146120916,29,1,5,0,0,0,4.5,0.8,1,7.5,9,10,1,1,1,0,0,0,1,0,1,3,2,3,0,0,0,1,0,0,9,7,1
2.54194E+18,81593,9259,31,7,5,6,0,412,1279,2,77,36,44,87,61,4,6,7,5,5,54,3,6,6,1,1,1,1,6,5,2,2.146120916,2,6,7,0,0,0,1,2.233333333,3.307692308,5.5,1,1,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,4,4,1
7.47445E+18,91010,21665,32,4,3,5,96,425,1074,5,35,50,33,31,40,7,5,6,4,6,61,3,7,5,2,2,3,4,7,6,1,3,24,1,5,0,0,0,0,2.466666667,2.653846154,6.5,3,4,1,0,0,0,0,1,0,0,4,0,3,2,1,0,0,0,0,1,6,9,1
7.2891E+18,112928,17528,32,6,11,85,0,415,2160,3,91,50,63,63,40,3,5,4,7,4,42,6,3,4,2,2,2,6,6,4,5,1,12,5,5,0,0,0,1,1.9,2.230769231,6,-5,-4,1,0,0,0,1,1,0,0,3,1,2,2,0,0,0,0,0,0,5,7,1
7.08125E+18,82256,15258,32,6,15,82,0,458,11709,3,98,76,77,78,64,2,5,6,7,7,42,4,1,5,1,1,1,1,6,6,4,2.146120916,12,6,7,0,1,1,2.5,2.9,2.153846154,5.5,52,18,1,1,1,1,0,1,0,0,2,4,1,1,1,0,1,0,0,0,1,4,1
5.44487E+18,52847,10635,32,8,2,5,0,409,1143,2,90,78,86,46,78,3,6,7,6,6,41,3,4,5,2,2,3,6,7,3,3,2.146120916,11,3,6,0,0,0,1,0.066666667,0,4.5,14,21,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,2,1
8.86686E+18,55616,8479,32,6,1,5,0,414,547,2,96,74,72,41,62,4,7,6,6,6,40,5,2,4,3,2,2,4,3,2,2,2,10,3,5,0,1,0,3,7.2,7.538461538,6.5,11,25,0,1,1,1,0,1,0,0,2,0,0,3,0,0,0,0,1,0,2,3,1
6.03215E+18,36506,10896,32,4,1,5,0,414,481,2,78,39,42,48,56,1,7,7,6,7,38,6,5,5,3,2,2,4,6,2,2,3,20,2,5,0,1,0,1.5,0.1,1.538461538,6,8,19,0,0,0,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0,4,5,1
5.45577E+18,59543,12903,32,6,2,5,0,433,601,2,93,71,62,37,52,1,7,6,7,5,40,4,5,7,2,2,3,4,7,3,3,2.146120916,2,5,5,0,0,0,0.5,3.8,4.346153846,5,14,29,1,1,0,0,0,1,0,0,3,3,0,2,0,0,0,1,0,0,3,6,1
8.80773E+18,102193,14986,33,7,2,67,90,420,859,6,80,81,80,93,88,3,5,4,7,4,57,3,7,5,2,3,3,3,7,5,4,3,10,1,3,0,0,1,0,4.133333333,7.307692308,6,12,15,1,1,1,0,0,0,1,0,4,0,0,3,1,0,0,1,0,0,3,4,1
8.5749E+18,64150,18432,33,1,4,76,0,421,1872,4,90,49,63,55,37,4,5,5,6,6,46,3,7,5,2,2,3,5,5,4,6,2.146120916,0,4,5,0,0,0,0,0,0,6,17,16,1,1,1,0,0,0,1,0,2,0,2,3,0,0,0,0,1,0,5,8,1
8.47115E+18,151973,30753,33,2,6,35,230,413,1395,4,55,63,54,31,69,6,5,3,3,5,41,5,6,4,4,3,4,6,5,6,5,3,3,4,5,0,0,0,2.5,5.266666667,5.423076923,4,41,28,1,0,1,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,7,7,1
2.31348E+18,52159,6752,33,7,0,5,0,420,677,2,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,6,6,4,6,46,6,6,5,3,2,2,5,7,4,2,2.146120916,9,1,4,0,0,0,3,5.366666667,5.961538462,7,10,19,1,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,6,6.372005492,1
4.88136E+18,26248,5826,33,5,5,6,0,437,2396,3,85,31,76,45,63,4,6,5,6,5,57,1,7,7,2,2,3,5,7,3,2,2.146120916,3,4,6,0,0,0,1,3.133333333,3.192307692,6,6,4,1,1,1,0,0,1,0,0,3,0,1,2,1,0,0,0,0,0,3,4,1
3.47641E+18,94125,14302,33,6,4,5,0,420,1539,2,98,77,75,62,71,1,7,6,6,6,38,4,3,7,2,2,4,4,7,7,5,2.146120916,32,5,6,0,0,0,0,5.3,4.576923077,6,27,28,1,1,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,3,1
3.06421E+18,34407,6355,33,5,0,5,0,390,1100,3,72,51,42,77,53,4,7,6,5,7,41,3,5,6,2,2,3,5,6,5,3,2.146120916,1,3,6,0,0,1,3,3.5,4.730769231,6.5,13,19,0,1,1,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,5,10,1
1.1118E+18,114094,15350,33,1,6,34,76,411,985,4,93,53,50,47,55,3,7,7,6,4,43,4,7,6,2,2,3,4,7,6,2,3,26,5,6,0,0,1,0,0,0,4.5,7,8,1,1,1,1,0,0,1,0,1,4,0,2,0,0,0,0,0,0,5,6,1
1.77445E+18,103499,18087,34,6,2,87,151,416,1142,7,99,33,34,20,47,6,4,2,2,2,55,4,7,3,1,7,1,1,5,4,7,3,21,3,5,0,0,0,1.5,2,2.730769231,5.5,0,0,1,0,0,0,0,1,0,0,3,3,2,3,1,0,0,1,0,0,7,10,1
3.54652E+18,147647,35230,34,7,4,73,0,413,478,2,24,21,10,31,11,6,6,6,5,6,66,1,7,4,2,2,3,5,6,1,3,1,5,2,7,0,0,0,1.5,3.766666667,4.846153846,4.5,1,1,1,1,1,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0,8,10,1
5.83935E+18,77594,10098,34,2,5,82,0,415,1521,3,65,36,39,12,24,6,6,5,6,6,39,5,7,5,1,7,1,1,6,4,3,3,9,2,7,0,0,0,1.5,2.533333333,2.692307692,4.5,26,25,1,0,1,0,0,1,0,0,4,0,5,2,0,0,0,0,0,0,7,10,1
2.84022E+18,122746,32695,34,5,3,5,0,423,924,3,97,79,85,41,80,2,6,6,5,6,46,3,5,4,3,2,3,5,5,4,3,2.146120916,7,2,5,0,0,0,2,5.3,4.653846154,4.5,12,15,0,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,4,1
8.16436E+18,51848,10728,34,4,1,5,0,552.5538746,306,3,63,75,80,81,81,2,7,6,7,6,37,5,2,4,2,2,2,4,6,3,5,3,12,1,5,0,0,0,3,5.933333333,6.884615385,6.5,19.42174743,20.12384979,0,1,1,0,1,0,1,0,1,0,5,3,0,0,0,1,0,0,4,5,1
7.60221E+18,162109,16617,35,4,1,5,0,403,533,2,95,93,87,87,69,0,0,0,6,5,48,0,0,0,3,2,3,5,7,0,0,3,9,1,5,1,1,0,2,0.733333333,0,5,13,23,1,1,1,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,2,1,1
7.09562E+18,98252,17857,35,5,11,92,0,422,1386,6,3,17,11,41,2,4,4,2,3,4,69,2,5,4,3,4,3,6,5,6,2,3,11,3,6,0,1,1,4.5,0.3,1.692307692,4.5,26,9,1,1,1,0,0,0,1,0,3,0,4,2,0,0,0,0,0,0,9,8,1
6.60692E+18,95558,17829,35,7,10,120,0,422,8421,5,86,32,51,29,41,7,4,3,3,6,71,4,4,3,2,2,2,4,5,3,2,2,19,3,7,0,0,1,4.5,3,2.884615385,6,40,15,1,1,1,0,1,1,0,0,4,3,3,2,0,0,0,0,0,1,4,7,1
1.24588E+18,74140,13832,35,5,4,39,0,422,1933,4,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,6,5,4,5,4,71,2,5,6,2,2,2,5,6,4,1,2.146120916,4,2,7,0,0,0,4,6.033333333,5.307692308,6,26,22,1,1,1,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,6,6.372005492,1
7.11515E+18,130669,32343,35,4,8,90,477,492,6523,5,7,12,11,77,9,3,5,3,3,4,103,1,7,7,1,1,1,1,5,5,6,2.146120916,6,3,7,0,1,0,0,1.933333333,0,4.5,37,18,1,1,1,0,0,1,0,0,4,3,3,2,0,1,0,0,0,0,9,9,1
7.1732E+18,61240,9544,35,5,3,5,102,426,1056,6,40,46,65,71,33,2,5,4,1,1,39,4,7,4,5,4,6,6,5,2,2,2,6,1,6,1,1,0,2.5,1.166666667,0,5,22,35,1,0,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,4,9,1
9.15375E+18,74780,10938,35,4,12,8,127,454,1913,3,83,63,80,9,54,2,6,5,4,6,51,3,5,7,2,2,3,4,5,2,3,2.146120916,13,5,7,0,0,0,2,2.933333333,3.230769231,5,22,12,0,1,1,0,0,1,0,0,2,0,4,1,0,0,1,0,0,0,2,4,1
4.4484E+17,64113,12454,35,2,8,5,0,387,2018,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,6,5,7,4,54,3,3,6,2,2,3,5,5,4,3,2.146120916,5,5,7,1,1,0,0,2.766666667,1.730769231,5.5,48,27,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,6,6.372005492,1
4.14874E+18,85193,17260,35,9,2,49,0,492,765,5,28,32,19,40,50,4,6,5,4,4,63,1,7,7,2,2,2,4,7,4,3,2.146120916,13,2,6,0,0,0,0,4.1,4.5,6.5,10,19,1,0,1,0,0,0,1,0,4,0,3,2,0,0,0,0,0,0,8,10,1
8.90317E+18,94892,10122,35,1,7,5,0,423,2020,6,48,35,55,29,61,4,6,3,4,1,54,5,6,3,3,4,5,6,6,2,4,3,3,2,5,0,0,0,0,5.766666667,5.307692308,6.5,5,3,1,0,1,0,0,1,0,0,2,0,3,3,1,0,0,0,0,0,7,10,1
7.9518E+18,129448,25806,35,2,7,5,206,412,647,4,79,53,52,72,51,3,7,6,6,6,46,3,6,7,1,1,1,1,7,6,3,2.146120916,8,5,6,0,0,0,1,2.4,2.769230769,4.5,8,8,1,1,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,6,9,1
3.01464E+17,38959,11285,35,8,6,68,0,411,1045,4,82,92,87,56,89,6,7,3,6,7,39,4,5,7,1,1,1,1,6,1,2,2,4,2,5,0,1,0,0,5.533333333,3.5,6.5,5,6,1,0,1,0,0,1,0,0,3,2,3,3,0,0,0,0,0,0,3,3,1
3.34013E+17,88051,12789,36,4,2,5,154,412,337,3,80,51,22,68,64,0,0,0,7,4,46,0,0,0,4,2,4,4,7,0,0,1,4,2,6,1,1,0,2.5,5.566666667,4.884615385,6,3,4,1,1,1,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,5,7,1
3.14641E+18,132656,11913,36,4,5,97,386,421,1869,6,47,16,45,75,15,5,4,4,4,4,66,4,5,4,3,3,2,4,7,2,2,2,4,2,5,0,1,0,5,8.6,7.846153846,5.5,23,18,1,1,1,1,0,0,1,0,3,0,2,2,0,0,0,0,0,0,9,8,1
3.92833E+18,46310,4764,36,4,3,5,0,420,1204,4,65.65276963,53,23,22,67,1,4,5,4,4,64,2,7,5,3,2,3,5,7,6,1,2.146120916,9,3,7,0,0,0,0,5.266666667,5.076923077,5.5,4,4,1,1,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,3,6,1
6.6028E+18,26160,4147,36,1,4,5,63,424,586,3,92,63,66,51,70,1,6,7,3,6,34,6,3,4,3,3,2,5,5,5,2,2,11,6,6,0,0,0,0,2.733333333,2.576923077,4,1,2,0,1,1,1,0,1,0,0,2,0,3,2,0,0,1,0,0,0,2,3,1
1.57711E+18,72499,22180,36,5,5,95,118,416,1731,7,22,30,52,64,22,4,6,4,3,7,61,6,4,2,1,1,7,1,4,5,4,2.146120916,15,5,6,1,1,0,4,3.333333333,2.346153846,5,-10,-9,1,0,1,1,0,1,0,0,3,0,3,2,0,0,0,1,0,0,4,9,1
4.17124E+17,25526,12178,36,5,6,5,289,426,970,3,72,83,79,82,80,2,7,6,6,6,64,3,7,4,3,2,3,5,7,2,6,2.146120916,3,3,6,0,0,0,3.5,1.933333333,3.038461538,7,9,8,1,1,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,3,3,1
6.35394E+18,77276,9448,36,2,5,19,0,414,760,4,99,37,28,47,65,1,7,7,4,6,51,6,5,5,2,3,3,4,5,3,2,3,2,6,6,0,1,0,0,5.4,6.076923077,4,-2,-4,0,1,1,1,0,0,0,1,3,0,1,3,0,0,0,0,0,0,7,5,1
7.36797E+18,49628,1324,37,8,2,5,0,552.5538746,50,1,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,0,0,0,7,7,45,0,0,0,2,2,2,5,6,0,0,2.146120916,2,6,7,0,0,0,0,3.3,2.269230769,7.5,19.42174743,20.12384979,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,6.372005492,1
7.73518E+18,39730,12865,37,4,3,6,85,423,1207,4,67,65,71,13,33,4,5,5,4,6,61,5,4,3,2,3,3,5,4,3,2,1,14,3,5,1,1,0,0,0.866666667,4.730769231,6,4,5,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,7,6,1
6.99119E+18,53807,14869,37,5,1,86,161,421,1312,5,89,81,80,75,87,3,5,5,5,7,63,3,6,5,3,2,3,5,5,1,6,2.146120916,4,4,5,0,0,0,4.5,5.766666667,6.423076923,7,6,5,1,1,1,0,0,0,1,0,4,0,5,3,0,0,0,0,1,0,4,4,1
7.75347E+18,41371,11237,37,5,2,5,83,425,701,4,51,51,66,37,55,5,6,5,6,2,63,2,7,5,1,1,1,1,6,6,3,2.146120916,6,1,5,0,0,0,3,5.4,4.730769231,5.5,6,12,1,0,1,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,5,7,1
8.97407E+18,65608,6061,37,2,3,5,225,435,575,2,45,57,51,32,78,4,6,7,7,7,52,4,7,5,2,3,3,5,6,7,3,2.146120916,4,6,7,0,0,0,1,5.266666667,4.730769231,5,4,4,1,1,1,0,0,1,0,0,3,1,1,2,0,0,0,0,0,0,4,5,1
2.29019E+18,118963,8456,37,4,2,24,112,418,1191,5,58,29,71,40,23,5,6,4,4,6,53,3,7,7,3,3,3,5,6,3,4,2.146120916,15,1,5,0,0,1,3.5,4.966666667,2.5,5,-5,-7,1,1,1,0,0,0,1,0,3,0,3,2,0,0,0,0,0,0,5,7,1
7.5075E+18,59485,12931,37,5,3,94,165,421,792,6,55,38,68,77,40,2,6,6,5,6,53,3,7,7,2,3,2,5,6,3,2,2.146120916,3,1,6,0,0,0,0,2.7,3.961538462,6,2,4,1,1,1,0,0,0,1,0,4,0,0,2,1,1,0,0,0,0,5,8,1
3.74106E+18,156994,15380,37,4,5,23,0,423,1404,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,5,6,6,7,7,43,4,5,6,2,2,4,5,6,6,2,3,0,2,6,0,0,1,5,2.866666667,0,4.5,21,16,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,6,6.372005492,1
1.97488E+18,80806,24561,37,5,1,8,97,425,964,5,82,57,68,31,73,3,6,5,2,5,59,4,7,7,4,3,3,4,5,1,5,2,9,1,3,0,1,1,4,0.866666667,0,5.5,16,24,1,1,1,1,0,0,1,0,2,2,2,3,0,0,0,0,0,0,5,6,1
6.66286E+18,34271,3890,37,7,1,9,0,227,1100,6,68,56,78,92,72,1,6,7,4,3,71,3,5,4,4,3,3,5,7,4,1,2.146120916,6,1,5,0,1,0,9,6.166666667,6.076923077,7,10,9,1,1,1,1,0,0,1,0,3,0,1,3,0,0,0,0,0,0,7,4,1
7.38484E+18,74996,14121,37,4,2,5,0,552.5538746,858,2,99,60,41,74,55,2,6,6,4,5,32,6,1,5,4,2,5,5,4,1,5,2,24,3,5,1,0,0,0,0,0,5.5,19.42174743,20.12384979,0,0,1,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,6,6,1
1.13559E+18,60225,5763,37,3,2,5,0,411,638,2,85,84,80,61,93,1,7,7,7,6,42,4,3,5,3,2,3,6,7,3,4,2.146120916,12,4,6,0,0,0,2.5,5.233333333,2.269230769,7,-4,-7,0,1,1,1,0,1,0,0,1,3,1,2,0,0,0,0,0,0,4,3,1
4.22017E+18,41489,13151,37,2,5,5,182,414,955,4,92,43,59,55,40,6,7,6,6,4,47,3,7,7,3,2,3,6,7,2,2,2.146120916,5,5,6,0,0,0,0,2.733333333,3.076923077,5.5,6,8,1,1,1,1,0,1,0,0,2,2,2,2,0,0,0,0,0,0,4,10,1
4.29874E+18,31303,10671,37,6,2,5,0,420,1135,2,96,78,79,84,77,6,7,5,4,4,47,3,6,4,2,3,2,5,5,1,1,2.146120916,18,2,7,0,0,0,3,2.5,2.846153846,7.5,12,20,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,3,2,1
6.41554E+18,44665,8228,38,8,0,5,0,424,677,1,97,78,82,46,81,0,0,0,5,5,38,0,0,0,3,3,3,5,4,0,0,2.146120916,8,6,6,0,0,0,5,6.666666667,4.115384615,5,12,32,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1
6.73027E+17,46120,15935,38,8,2,101,0,422,2106,4,46,36,64,66,21,6,4,3,5,3,78,3,6,6,3,2,2,5,7,2,7,2,32,1,3,0,0,0,5,6.466666667,3.423076923,6,58,29,1,0,1,0,0,1,0,0,3,0,5,2,0,0,0,1,0,0,7,10,1
1.79867E+17,51505,13472,38,6,4,4,0,411,1300,2,93,88,93,67,78,2,7,6,6,6,39,4,2,5,2,2,4,5,6,4,2,2.146120916,4,7,7,0,0,1,3,0.2,0,5,17,18,0,1,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1
8.54319E+18,75926,15136,38,3,3,5,0,423,1050,3,61,33,55,75,30,5,7,5,6,2,55,2,6,4,5,2,5,6,6,6,4,3,8,2,5,0,0,0,4.5,5.333333333,2.576923077,5,15,17,1,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,0,1,5,6,1
7.34381E+18,60748,9654,38,5,4,40,81,457,1435,3,93,74,73,56,73,6,7,7,4,7,53,5,4,5,2,2,3,4,6,2,3,2,37,7,6,1,1,0,2,3.533333333,2.5,3.5,16,18,0,1,1,1,0,1,0,0,2,0,0,2,0,0,1,0,0,0,2,4,1
6.66379E+18,132968,3719,38,4,5,29,108,458,1435,3,97,70,68,47,69,3,7,7,4,7,32,5,2,5,2,2,3,4,6,6,6,3,27,7,6,0,1,1,0,2.566666667,2.923076923,5.5,17,18,0,1,1,1,0,1,0,0,2,3,3,1,1,0,1,0,0,0,2,6,1
1.73606E+18,56433,10213,38,4,3,12,0,413,1191,2,46,8,31,48,12,6,7,6,6,7,63,2,5,4,2,2,3,5,6,4,5,2.146120916,6,4,5,0,0,0,0,0,0,4.5,5,4,1,0,1,0,0,1,0,0,2,1,5,2,0,0,0,0,0,0,7,7,1
7.95439E+18,62501,18732,39,7,1,5,0,419,501,3,83,54,67,15,70,0,0,0,4,4,57,0,0,0,3,3,4,3,4,0,0,2,13,2,3,0,0,0,4,5.933333333,4.576923077,7,8,11,1,0,1,0,0,1,0,0,3,2,0,3,0,0,0,0,0,0,6,8,1
4.61534E+18,90592,9336,39,8,2,5,0,412,405,2,80,71,67,21,72,0,0,0,2,2,40,0,0,0,3,3,4,4,4,0,0,2,28,7,4,0,0,0,0,4.033333333,3.884615385,6,-4,-7,0,1,1,0,0,1,0,0,1,3,4,2,0,0,0,0,0,0,5,5,1
9.13945E+18,137825,33458,39,7,1,54,0,423,8496,5,15,20,18,67,11,5,3,5,6,5,58,4,6,6,3,2,2,3,6,2,1,2.146120916,4,3,4,0,1,0,0,0,0,7.5,19,8,1,1,1,1,0,0,1,0,3,5,1,3,0,0,0,0,0,0,9,8,1
7.88852E+18,51193,10105,39,5,9,39,147,425,1053,4,25,45,51,70,32,5,4,5,4,5,44,3,7,5,3,2,3,6,5,6,2,1,7,2,4,0,0,0,5,5.133333333,5.346153846,6.5,4,5,1,1,1,0,0,1,0,0,3,0,0,3,1,0,0,0,0,0,4,9,1
5.16409E+18,118645,26550,39,9,17,86,0,415,10105,5,99,6,2,29,4,5,4,2,3,6,86,4,5,3,3,3,2,4,6,2,6,3,9,2,4,0,0,1,0,3.033333333,3.115384615,7,77,17,1,0,1,0,0,1,0,0,4,5,3,3,0,1,0,0,0,0,10,5,1
5.27222E+18,68585,17510,39,6,1,5,0,413,929,4,97,82,74,33,77,1,5,4,3,2,39,7,1,5,5,4,6,6,3,1,5,3,37,3,3,0,1,0,4,6.966666667,7.884615385,6,8,15,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,4,3,1
4.34283E+18,42871,8369,39,2,12,5,0,552.5538746,467,2,97,40,39,15,48,2,5,6,5,6,46,2,7,5,4,2,5,6,6,1,2,3,5,6,3,0,0,0,0,4.866666667,6.461538462,6,19.42174743,20.12384979,0,0,1,0,0,1,0,0,3,0,0,3,1,0,1,0,0,0,3,10,1
2.74069E+18,69094,15401,39,5,1,6,152,424,1236,4,53,26,57,68,28,1,6,6,3,4,57,1,7,5,4,2,2,5,7,6,6,2,7,2,4,0,0,0,3.5,6.633333333,5.923076923,5.5,16,22,1,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,7,6,1
5.23359E+18,128536,20154,39,2,7,71,0,413,1395,6,62,55,45,25,56,4,6,2,4,6,79,4,5,4,2,3,3,4,6,5,5,2,0,4,4,0,1,0,4,6.933333333,5.461538462,5,6,3,1,1,1,0,0,0,1,0,3,2,4,3,0,1,0,1,0,0,6,8,1
4.33403E+18,37072,7425,40,6,-2,5,113,423,451,5,42,51,34,66,53,0,0,0,2,4,40,0,0,0,5,6,6,6,4,0,0,3,6,2,1,0,0,0,4,5.633333333,5.884615385,4.5,24,43,1,0,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,5,8,1
6.59808E+18,59117,11924,40,8,1,5,0,424,42,2,99,55,40,11,74,0,0,0,6,2,45,0,0,0,4,2,5,5,3,0,0,2,20,5,3,0,0,0,3,4.333333333,3.423076923,6,3,9,0,0,1,0,0,1,0,0,2,4,2,3,0,0,0,0,0,0,7,8,1
3.03109E+18,60882,11158,40,9,-1,93,0,423,1938,6,42,37,56,64,64,6,3,2,1,3,60,5,6,4,1,1,1,1,6,1,2,2,30,4,2,0,1,0,5,5.033333333,5.038461538,6,27,23,1,0,1,0,0,0,1,0,3,3,0,3,0,0,0,0,1,0,8,9,1
2.10433E+18,115451,13347,40,1,6,89,136,412,1846,6,78,63,28,26,56,7,5,5,4,5,56,3,6,5,3,3,2,4,7,7,2,2.146120916,15,3,4,1,1,0,3.5,6.166666667,3.846153846,6.5,-11,-9,1,1,1,1,0,0,1,0,3,0,0,2,0,0,0,0,0,1,7,4,1
5.48404E+18,41809,8525,40,3,4,6,115,435,1963,3,39,66,61,72,73,6,5,7,3,6,46,6,7,4,1,1,1,1,5,4,6,2.146120916,13,7,7,0,1,0,3,5.3,6.384615385,5,26,26,0,0,1,1,0,1,0,0,3,4,2,2,0,0,0,1,0,0,4,5,1
5.73099E+18,60257,22875,40,7,7,12,0,413,1433,2,73,70,74,47,81,2,6,5,5,5,46,3,4,7,2,2,4,5,7,3,2,2.146120916,0,3,4,0,0,0,0,3.133333333,4.653846154,6.5,35,30,1,1,1,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,4,3,1
9.0619E+18,115940,25715,40,5,0,5,0,425,759,3,97,93,82,56,79,2,7,4,6,3,38,6,2,5,3,3,4,6,3,2,3,2.146120916,6,4,5,0,1,0,0,5.9,4.884615385,6.5,17,32,0,1,1,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,2,1,1
2.94035E+18,126043,28734,41,4,-1,5,0,417,42,2,99,79,80,85,81,0,0,0,6,6,38,0,0,0,3,3,2,4,7,0,0,3,2,6,4,0,0,0,2,3.6,1.346153846,6,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,2,1
1.96581E+18,69997,10953,41,4,2,5,0,414,583,6,65.65276963,62,65,38,69,2,4,7,5,6,39,7,2,6,3,5,5,4,4,6,5,2,31,7,6,0,1,0,3,5.333333333,7.153846154,6.5,10,23,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,5,7,1
