df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,exp_srvy_hh_lifestyl_financl_real_estate_currn,exp_srvy_hh_lifestyl_financial_real_estate__f,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
2.26776E+18,598752,302918,29,7,39,100000,1300,0,64,12,1,5,3,4,4,53,3,3,6,1,7,1,1,1,7,6,7,2,0,6,5,0,0,1,1,2.433333333,2.846153846,5,1,0,0,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,0,0,9,6,3
1.64624E+18,451102,235640,29,4,6,17480,196,186,99,5,2,5,4,3,2,49,3,3,6,7,1,1,1,1,7,6,5,3,1,2,5,0,0,0,3,3.2,2.846153846,6,1,0,1,1,0,0,0,1,0,0,1,4,4,3,2,0,0,0,1,0,0,10,10,3
7.94945E+17,487331,162779,29,7,3,33362,315,170,99,18,2,6,2,1,2,58,3,2,4,1,1,1,1,1,6,7,6,2,0,6,4,0,0,0,3,3.6,1.038461538,4,1,0,0,1,1,0,0,1,0,0,2,5,5,3,1,0,0,0,1,0,0,9,8,3
9.06467E+18,567474,190920,29,7,3,30090,638,510,80,3,7,4,2,4,2,53,4,1,6,1,7,1,1,1,5,6,6,2.146120916,1,5,6,0,0,0,1.5,5.866666667,5.307692308,5.5,1,0,1,1,0,0,0,0,1,0,3,0,2,3,2,0,0,0,0,0,1,10,6,3
2.03312E+18,556995,365566,29,9,22,33694,376,0,99,4,3,3,5,2,2,66,7,1,7,1,7,1,1,1,7,4,7,3,0,5,3,0,0,0,1.5,2.6,3.038461538,6.5,1,0,0,0,0,0,0,1,0,0,3,5,0,3,1,0,0,0,0,0,0,10,6,3
1.41802E+18,456577,43253,29,1,9,40062,724,579,3,2,7,4,3,3,4,51,6,1,7,1,1,1,1,1,6,6,3,2,2,3,7,0,1,1,1,2.966666667,2.423076923,4.5,1,0,1,1,0,0,0,1,0,0,4,3,5,3,2,1,0,0,0,0,1,10,7,3
6.34462E+18,499803,132202,29,6,9,82431,0,0,21,2,2,4,2,3,4,46,7,2,7,1,1,1,1,1,5,2,7,2,0,3,7,0,0,0,4,2.766666667,2.076923077,5.5,1,0,0,1,0,0,0,1,0,0,4,5,4,4,2,1,0,0,1,0,0,8,9,3
6.6775E+18,432413,140185,29,7,5,19838,0,0,95,39,2,4,3,5,2,51,6,1,7,1,1,1,1,1,6,4,7,2.146120916,1,5,6,0,0,0,2,3.2,3,7,1,0,1,1,0,0,0,0,1,0,4,0,0,4,2,0,0,0,1,0,0,5,4,3
8.82214E+18,2000000,1797990,29,6,82,100000,0,0,1,10,4,3,3,4,2,50,7,1,7,1,7,1,1,1,7,6,5,2.146120916,2,2,5,1,1,0,2,3.033333333,2.807692308,4,1,1,1,1,0,0,0,0,1,0,4,3,5,4,2,1,0,0,0,0,0,6,6,3
7.62865E+18,1144443,681939,29,2,8,40279,222,167,97,43,4,5,3,5,4,68,6,1,3,1,1,1,1,1,6,6,7,2,0,3,7,1,0,0,0,3.066666667,2.884615385,4,1,0,0,1,0,0,0,1,0,0,4,2,4,3,2,1,0,0,0,0,0,4,6,3
4.81078E+18,432538,259189,29,9,10,60759,475,270,80,71,5,5,2,3,2,63,4,1,4,1,1,1,1,1,5,5,4,3,0,3,6,0,0,0,0.5,2.566666667,1.807692308,5,1,0,0,1,0,0,0,1,0,0,3,3,4,3,2,1,0,0,1,0,0,4,3,3
2.63359E+18,502200,92769,29,6,11,37431,0,0,3,3,3,5,2,3,1,48,7,2,6,1,1,1,1,1,7,6,4,2,0,2,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,2,4,5,5,2,1,0,0,0,0,0,10,7,3
4.46969E+17,448242,119493,29,5,8,33262,0,0,97,61,1,7,6,6,4,34,6,2,6,1,7,1,1,1,6,7,6,2.146120916,1,4,6,0,0,0,0,0,0,6.5,1,0,1,1,0,0,0,1,0,0,1,0,0,5,2,1,0,0,0,0,0,6,6,3
2.85357E+18,485763,147915,29,3,29,100000,1700,0,4,2,5,5,3,5,5,53,6,4,3,1,1,1,1,1,6,6,5,2.146120916,1,5,7,0,0,0,1,2.6,2.384615385,3.5,1,0,1,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,0,1,10,8,3
8.50667E+18,456341,95731,29,2,15,52698,620,496,11,4,6,3,3,3,4,49,7,4,7,1,7,1,1,1,7,4,7,2,1,6,6,1,0,0,4.5,2.266666667,2.5,6.5,1,0,1,1,0,0,0,0,1,0,4,5,4,3,2,1,0,0,0,0,0,10,7,3
8.73913E+18,506569,87762,29,2,16,70849,425,340,99,13,5,5,2,3,3,67,6,3,2,1,1,1,1,1,6,2,6,3,0,6,5,1,0,0,4.5,2.866666667,2.615384615,3.5,1,0,0,1,0,0,0,0,1,0,4,4,4,3,2,1,1,0,1,0,0,10,9,3
3.849E+18,1291382,776417,29,2,10,63810,328,295,93,69,5,5,1,3,1,54,1,4,6,7,1,1,1,1,4,3,3,2,1,5,6,0,0,1,3,3.1,2.038461538,5,1,0,1,1,0,0,0,1,0,0,4,0,3,3,3,0,0,0,0,0,1,2,3,3
7.7263E+18,418661,123635,29,5,0,24767,21,0,60,19,2,6,5,6,4,34,2,5,4,1,1,1,1,1,3,6,6,2,2,5,6,1,1,0,0,6.266666667,5.230769231,6,1,0,1,1,0,0,0,1,0,0,2,0,3,4,3,0,0,0,0,1,0,9,7,3
8.70464E+18,1398994,783188,29,6,14,21519,932,350,3,2,1,5,3,2,2,68,6,3,3,1,7,1,1,1,5,4,7,1,2,6,6,1,1,0,2.5,1.566666667,1.423076923,5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,0,0,1,0,1,0,10,7,3
2.43671E+18,512914,256485,29,8,37,27262,999,500,12,7,2,4,4,4,2,60,7,2,7,1,1,1,1,1,6,2,6,2,0,5,6,0,0,0,2.5,2.9,1.538461538,5.5,1,0,0,0,0,0,0,1,0,0,2,4,5,3,2,1,0,0,0,0,0,10,5,3
5.40874E+18,2000000,1312643,29,5,61,10388,4698,3000,99,20,1,3,3,2,2,55,7,1,4,1,7,1,1,1,7,7,4,3,2,2,5,0,0,1,3.5,3.466666667,2.846153846,4.5,1,0,1,1,0,0,0,0,1,0,4,5,4,3,2,1,0,0,0,0,0,8,7,3
1.86394E+18,583385,147974,29,8,10,75650,366,255,6,4,5,5,3,1,2,62,5,2,3,1,1,1,1,1,6,7,7,2,0,5,6,0,0,1,0,1.533333333,2.653846154,6.5,1,0,0,1,0,0,0,1,0,0,3,5,4,3,2,0,0,0,0,1,0,10,7,3
3.86515E+18,509042,129020,29,3,10,70509,1050,591,12,2,6,5,2,3,4,68,4,2,4,1,1,1,1,1,5,5,7,1,0,5,7,0,0,0,3.5,2.766666667,2.615384615,3,1,0,0,1,0,0,0,1,0,0,3,5,4,3,2,1,0,0,0,0,0,10,6,3
5.31688E+18,574002,210186,29,7,14,24596,377,207,99,13,2,3,3,3,1,89,7,1,7,1,1,1,1,1,7,6,5,2,0,2,6,0,0,1,0,1.8,1.115384615,6,1,0,0,1,0,0,0,1,0,0,4,5,3,3,2,1,0,0,0,1,0,10,9,3
9.26631E+17,440811,97110,29,1,13,76055,0,0,12,1,2,7,7,7,6,29,7,4,7,1,7,1,1,1,7,4,3,2.146120916,1,5,7,0,0,0,1.5,2.6,2.076923077,5,1,1,1,1,0,0,0,1,0,0,1,4,4,2,1,1,0,1,0,0,0,10,8,3
4.88676E+18,594384,111160,29,4,11,27300,499,399,67,59,3,5,3,1,2,67,4,1,7,1,1,1,1,1,5,6,3,3,1,4,6,0,0,1,2.5,3.066666667,2.423076923,5,1,0,1,1,0,0,0,0,1,0,4,3,2,3,3,1,0,0,0,0,0,3,5,3
7.31899E+18,727168,287181,29,5,17,82734,331,200,93,96,4,4,2,2,2,63,6,3,3,1,1,1,1,1,5,7,7,3,0,6,7,0,0,0,2.5,3.066666667,2.423076923,5.5,1,0,0,0,0,0,0,1,0,0,3,2,1,3,2,0,0,0,1,0,0,1,1,3
5.43489E+18,1304132,563426,29,2,38,100000,1575,1260,2,1,5,3,2,2,2,63,7,2,3,1,1,1,1,1,7,4,5,2,1,5,6,0,0,1,4.5,2.8,2.115384615,3.5,1,0,1,1,0,0,0,1,0,0,3,2,5,3,2,1,0,0,0,0,1,9,6,3
6.98772E+18,566323,247230,29,4,3,23113,313,240,12,3,4,5,2,2,2,68,6,3,4,1,1,1,1,1,6,3,6,2,0,4,4,0,0,0,2,2.666666667,5.615384615,5.5,1,0,0,1,0,0,0,1,0,0,3,3,5,3,2,0,0,0,1,0,0,10,6,3
1.9628E+18,427092,72457,29,4,5,24531,0,0,5,14,4,5,3,6,2,50,4,2,4,1,1,1,1,1,5,6,3,2,1,5,6,0,1,0,0.5,2.5,2,4.5,1,0,1,1,0,0,0,1,0,0,3,3,5,4,2,0,0,0,1,0,0,10,10,3
4.4058E+18,1062358,638241,29,4,32,96475,2590,0,1,3,2,4,2,3,3,67,6,3,4,1,7,1,1,1,5,4,6,2,2,5,6,0,1,0,4,2.833333333,1.923076923,3.5,1,0,1,1,0,0,0,1,0,0,4,4,5,3,2,1,1,0,0,0,0,10,9,3
9.08571E+18,999526,773118,29,9,22,100000,57,0,99,72,3,3,2,2,2,54,7,5,3,1,7,1,1,1,6,4,6,2,2,3,5,0,0,0,4,3.1,2.730769231,6.5,1,0,1,1,0,0,0,1,0,0,2,0,0,3,1,1,0,0,1,0,0,2,4,3
2.70467E+18,1136482,456579,29,7,56,8179,999,0,12,3,3,3,4,6,2,68,7,1,7,1,7,1,1,1,7,3,7,1,3,2,6,1,1,0,3,3.366666667,3.153846154,4,1,1,1,1,0,0,0,1,0,0,3,0,4,3,2,1,0,0,1,0,0,10,6,3
8.6401E+18,551707,336718,29,2,20,18594,445,356,5,6,1,5,3,5,1,68,4,3,6,1,7,1,1,1,5,4,6,3,0,5,6,0,0,1,1,3.133333333,2.346153846,3.5,1,0,0,1,0,0,0,1,0,0,4,1,4,3,2,1,0,0,0,0,0,10,5,3
8.37325E+18,473906,139390,29,8,20,78776,316,253,66,91,4,5,3,3,3,66,5,3,6,1,1,1,1,1,6,7,5,2,0,6,6,0,0,1,2.5,2.666666667,3.038461538,7,1,0,0,1,0,0,0,1,0,0,2,0,0,3,2,1,0,0,0,0,0,3,1,3
3.78363E+18,661735,348823,29,4,9,20646,641,395,99,30,3,5,5,2,1,51,6,1,4,1,7,1,1,1,6,6,6,3,1,4,6,0,0,0,1.5,2.633333333,2.384615385,6,1,0,1,1,0,1,1,1,0,0,2,5,2,3,2,1,0,0,0,0,0,7,7,3
1.26857E+18,567849,287750,29,4,11,25630,305,244,96,40,1,5,4,1,2,68,6,2,4,1,1,1,1,1,6,6,3,3,0,4,6,0,0,0,0,2.5,1.884615385,6,1,0,0,1,0,0,0,1,0,0,3,0,2,3,1,1,0,0,1,0,0,7,8,3
6.87028E+18,601641,211891,29,9,13,18972,730,730,3,4,5,4,4,5,4,66,7,2,6,1,7,1,1,1,7,6,6,3,1,3,7,0,0,0,4,2.9,2.576923077,7.5,1,0,1,1,1,0,0,1,0,0,3,2,0,3,2,1,0,0,0,0,1,10,7,3
5.58327E+18,521260,88897,29,7,16,81755,435,252,49,34,3,5,2,3,2,63,4,3,7,7,1,1,1,1,7,5,6,2,0,4,4,0,0,0,2,1.566666667,2.884615385,7.5,1,0,0,1,0,0,0,1,0,0,3,0,2,3,2,1,0,0,1,0,0,5,7,3
8.35635E+18,480756,219377,29,3,20,79537,232,190,3,3,6,5,3,1,3,67,5,3,7,1,7,1,1,1,6,7,6,1,1,6,7,0,0,1,1.5,2.6,3.038461538,4,1,0,1,1,0,0,0,1,0,0,3,1,5,3,1,1,0,0,0,0,0,10,8,3
4.17278E+18,540390,70747,29,4,4,23506,192,180,28,45.36209494,6,5,5,5,3,43,6,1,7,1,1,1,1,1,6,6,7,1,0,2,5,0,0,0,3.5,3,2.692307692,4,1,0,0,1,0,0,0,1,0,0,3,3,4,3,2,1,0,0,0,0,0,6,6.372005492,3
8.44965E+18,463350,247067,29,9,17,92731,479,0,8,4,2,5,2,1,3,64,6,3,4,1,1,1,1,1,6,5,5,2,0,4,4,0,0,1,2,2.133333333,2,5,1,0,0,1,0,0,0,0,1,0,4,2,5,4,2,2,1,0,0,0,0,10,9,3
6.62253E+16,478540,158253,29,4,5,20601,470,0,40,22,1,7,6,5,4,48,6,1,7,1,7,1,1,1,6,6,5,2.146120916,0,5,6,0,0,0,1,2.766666667,2.730769231,3.5,1,0,0,0,0,0,0,1,0,0,2,1,3,3,2,0,0,0,0,0,0,3,4,3
2.30575E+18,956578,309677,29,7,25,33308,0,0,12,4,4,5,3,6,2,47,6,3,6,1,1,1,1,1,5,4,3,3,2,4,6,1,1,0,0,3.366666667,1.423076923,5,1,0,1,1,0,0,0,1,0,0,3,5,5,5,2,0,0,0,0,0,0,10,7,3
4.76101E+18,674257,109132,29,4,13,99330,283,126,20,19,5,4,3,5,5,54,6,3,4,1,1,1,1,1,6,4,1,2,0,4,6,0,0,0,4.5,2.8,2.884615385,5.5,1,0,0,1,0,0,0,1,0,0,3,0,5,3,3,0,0,0,0,0,0,8,7,3
1.16053E+18,1145098,984663,29,4,4,21068,85,0,76,65,1,6,3,1,3,35,1,6,4,1,1,1,1,1,4,7,5,3,2,4,5,1,1,0,2,3.5,4.807692308,5.5,1,0,1,1,1,0,0,0,1,0,3,3,3,4,3,0,0,0,0,1,0,4,6,3
8.06119E+18,485685,192170,29,7,6,19584,205,164,5,13,1,5,4,4,2,47,7,1,5,1,1,1,1,1,7,6,6,2.146120916,1,5,6,0,0,0,2.5,2.866666667,2.730769231,5,1,0,1,1,0,0,0,0,1,0,4,5,3,3,2,1,0,0,0,0,0,10,10,3
5.07079E+18,434227,122322,29,4,4,24720,240,155,99,34,4,6,6,3,2,53,3,4,7,1,1,1,1,1,6,6,4,2,0,4,5,0,0,1,2,0.133333333,0,4,1,0,0,1,0,0,0,1,0,0,3,0,0,3,2,1,0,0,0,0,0,9,10,3
5.64858E+18,1089722,853393,29,5,6,20146,260,208,4,8,2,6,6,4,2,52,3,1,5,7,1,1,1,1,7,6,6,2,2,2,6,1,1,0,1.5,0.1,0,5,1,0,1,1,0,0,0,1,0,0,3,3,5,3,2,0,0,0,1,0,0,9,9,3
4.48783E+18,1611663,792381,29,1,33,100000,1350,1012,24,3,4,4,3,1,2,65,6,2,6,1,1,1,1,1,7,5,7,2,1,5,5,0,0,0,3,3.1,2.807692308,4,1,0,1,1,1,1,1,0,1,0,4,1,5,3,2,1,1,0,1,0,0,10,7,3
1.80779E+18,425024,123374,29,7,5,21579,0,0,67,35,6,5,5,6,4,52,5,4,7,1,7,1,1,1,4,6,6,2,1,4,7,0,0,1,4.5,0.3,2.076923077,7,1,0,1,1,1,0,0,1,0,0,3,4,2,4,3,0,0,0,0,0,0,8,10,3
6.81011E+18,549954,163833,29,3,15,82890,300,225,65.65276963,10,4,4,1,5,2,79,2,1,4,1,1,1,1,1,5,4,7,3,0,5,6,0,1,0,0,2.566666667,3.115384615,4.5,1,0,0,1,0,0,0,1,0,0,3,0,0,3,2,0,0,0,0,0,0,10,10,3
3.99675E+18,519020,94533,29,4,11,26886,308,246,1,8,2,4,6,4,4,46,7,1,6,1,1,1,1,1,7,6,7,1,0,2,7,0,0,0,1,2.833333333,2.615384615,4,1,0,0,1,0,0,0,0,1,0,4,0,4,3,1,1,0,0,1,0,0,9,10,3
1.76501E+18,1338687,888109,29,5,40,32247,0,0,99,19,4,4,2,3,4,40,5,2,6,1,7,1,1,1,5,7,5,3,0,4,6,0,1,1,2.5,3,2.730769231,5,1,0,0,1,0,0,0,1,0,0,4,1,5,5,2,1,0,0,0,0,0,9,6,3
4.07294E+17,405876,146013,29,8,15,81730,285,256,11,4,2,5,3,1,4,68,6,1,6,1,1,1,1,1,7,6,7,2,0,3,6,0,0,0,3.5,2.733333333,2.076923077,5.5,1,0,0,1,0,0,0,0,1,0,3,4,5,3,2,1,0,0,1,0,0,10,7,3
4.8219E+18,696738,114779,29,5,8,35685,0,0,6,26,4,4,6,5,4,39,7,1,7,1,1,1,1,1,7,4,5,2.146120916,1,1,7,0,0,0,0,0,0,5.5,1,0,1,0,0,0,0,0,1,0,4,0,2,5,2,1,0,0,0,1,0,4,3,3
6.9826E+17,581257,137224,29,4,13,81537,423,338,2,2,2,4,5,3,4,46,7,1,6,1,7,1,1,1,7,3,7,2,1,6,7,0,0,1,3.5,3.3,2.653846154,6,1,0,1,1,0,1,1,1,0,0,3,5,5,3,1,1,0,1,1,0,0,10,7,3
8.68891E+18,561290,69927,29,6,17,88568,880,525,11,4,4,5,2,2,3,65,6,2,6,1,1,1,1,1,7,7,3,1,1,5,5,0,0,0,2.5,2.066666667,1.461538462,6,1,0,1,1,0,0,0,0,1,0,4,5,5,3,2,1,0,0,0,0,0,10,8,3
1.79695E+18,1242661,310890,29,1,4,1111,2050,1640,12,4,1,3,5,3,1,54,7,1,6,1,1,1,1,1,7,7,7,1,1,3,7,0,0,1,3,3.433333333,2.846153846,5,1,0,1,1,0,1,1,1,0,0,3,3,5,3,2,1,0,0,1,0,0,10,6,3
3.38329E+18,1413906,1191320,29,8,13,88686,824,0,11,4,6,5,2,5,1,74,5,1,7,1,1,1,1,1,6,2,3,3,0,4,6,0,0,0,1.5,1.2,1.846153846,4,1,0,0,1,0,0,0,0,1,0,4,4,5,3,2,1,1,0,1,0,0,10,7,3
1.45148E+18,478593,76492,29,2,14,100000,363,0,11,4,6,5,2,3,2,55,2,1,6,1,1,1,1,1,5,4,6,2,1,5,7,0,0,1,4,3.166666667,2.038461538,6.5,1,0,1,1,0,0,0,0,1,0,3,5,4,3,2,0,0,0,1,0,0,10,8,3
4.67698E+18,790827,425280,29,7,12,29303,152,0,5,9,2,6,4,6,1,66,3,3,7,1,1,1,1,1,6,3,4,3,0,6,6,0,0,1,2,2.6,2.307692308,4,1,0,0,1,0,0,0,1,0,0,2,1,0,3,2,0,0,0,1,0,0,6,5,3
3.02251E+18,1053588,810617,29,5,-2,6495,0,0,11,4,0,0,0,7,4,42,2,0,0,1,7,1,1,1,5,0,0,1,1,5,4,0,0,0,2.5,1.166666667,1.5,5,1,0,1,1,0,1,1,0,1,0,2,5,5,3,3,0,0,0,0,0,0,10,7,3
1.86955E+18,865012,477786,29,4,8,33671,0,0,45,17,6,5,3,6,3,49,5,2,6,1,1,1,1,1,5,5,6,2,0,5,7,0,0,0,0,0,0,7,1,0,0,1,0,1,1,1,0,0,3,4,2,5,2,0,0,0,1,0,0,6,9,3
2.79678E+16,519030,122944,29,1,18,45406,0,0,96,19,2,4,1,1,3,57,6,3,3,1,1,1,1,1,5,6,6,3,1,6,7,0,0,0,0,2.5,2.076923077,4.5,1,0,1,1,0,0,0,1,0,0,3,0,2,3,2,1,0,1,1,0,0,8,10,3
2.36723E+18,415187,135980,29,4,11,81511,800,320,8,3,2,4,2,3,2,64,7,3,7,1,1,1,1,1,7,4,7,3,1,6,5,0,0,0,4,2.766666667,2.076923077,6.5,1,0,1,1,0,0,0,0,1,0,4,4,3,3,2,1,1,0,1,0,0,10,8,3
4.25011E+18,463842,67889,29,4,11,43637,345,100,3,3,5,4,2,6,4,66,6,1,7,1,1,1,1,1,6,7,6,3,1,4,7,0,0,1,0.5,1.066666667,1.538461538,5.5,1,0,1,1,0,0,0,1,0,0,4,4,5,3,2,0,1,0,1,0,0,10,8,3
5.88077E+18,414077,104735,29,7,7,27950,385,0,12,4,3,4,6,4,3,71,7,2,7,1,1,1,1,1,7,6,5,2.146120916,1,6,6,0,0,0,0,1.8,1.115384615,5.5,1,0,1,1,0,0,0,0,1,0,4,5,3,3,2,1,1,0,0,0,0,10,7,3
1.7245E+18,445503,145074,29,6,6,24947,0,0,99,5,3,4,3,3,2,44,2,1,3,1,7,1,1,1,5,7,6,2,0,3,6,0,0,0,0,2.833333333,2.269230769,6,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,0,0,0,1,0,0,10,10,3
7.75419E+18,591652,71202,29,7,9,22287,850,424,23,70,3,4,3,1,1,66,3,1,3,1,1,1,1,1,6,7,6,3,0,5,4,0,0,1,2,2.633333333,2.615384615,5.5,1,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0,2,2,3
2.30547E+18,462823,97614,29,5,12,81258,235,0,2,3,2,4,2,5,4,55,7,2,6,1,7,1,1,1,7,6,4,2,1,3,7,0,0,0,2,0.133333333,0,5.5,1,0,1,1,1,0,0,1,0,0,3,5,5,3,3,1,0,0,1,0,0,10,7,3
9.17649E+18,1457769,981551,29,3,20,78119,1605,1280,3,3,4,4,3,2,5,63,5,1,7,1,1,1,1,1,6,6,6,2,1,4,7,0,0,0,1,0.866666667,3.923076923,4.5,1,0,1,1,1,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,10,7,3
1.0608E+18,1023513,352652,29,5,19,60559,534,427,2,2,4,4,2,3,5,55,7,1,6,1,7,1,1,1,7,4,7,2.146120916,1,3,6,1,0,0,4.5,2.866666667,2.538461538,5.5,1,0,1,0,0,0,0,0,1,0,4,2,5,3,2,1,1,0,0,0,0,10,8,3
2.05564E+18,548769,240357,29,7,5,22936,220,220,36,21,5,5,3,3,2,96,6,1,6,1,1,1,1,1,6,6,6,3,0,6,2,0,0,0,0.5,1.866666667,1.961538462,5.5,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,0,0,0,0,0,0,9,8,3
2.18316E+18,497121,117666,29,4,12,86354,480,432,11,4,2,3,3,3,4,65,7,1,4,1,7,1,1,1,5,5,7,2,0,4,7,0,0,1,2.5,2.666666667,2.076923077,5,1,0,0,1,0,0,0,1,0,0,3,1,4,3,2,1,0,0,0,0,0,10,7,3
7.29612E+18,480939,140446,29,5,8,35263,350,280,14,2,2,4,5,3,2,71,7,1,6,1,1,1,1,1,7,5,6,2,0,4,7,0,0,0,4.5,2.966666667,2.576923077,5.5,1,0,0,1,0,0,0,1,0,0,4,4,4,3,2,1,0,0,0,0,0,10,6,3
9.02505E+18,872709,593850,30,7,15,20247,345,250,7,15,4,5,3,3,7,101,6,3,4,1,1,1,1,1,6,2,6,3,0,4,7,0,1,0,0.5,0.633333333,0,7,1,0,0,1,1,0,0,1,0,0,4,0,4,3,2,0,0,0,0,0,0,9,10,3
5.34715E+18,428616,154210,30,5,14,20565,470,300,99,4,2,5,3,6,2,98,4,2,6,7,1,1,1,1,6,6,6,2,0,4,3,0,0,0,0,1.833333333,2.461538462,4,1,0,0,1,0,1,1,1,0,0,2,4,5,3,2,1,0,0,0,0,0,10,6,3
6.60455E+18,446872,164338,30,5,30,79557,510,240,78,1,3,3,3,2,4,107,7,1,6,1,7,1,1,1,7,7,7,3,1,5,6,0,0,0,3,2.766666667,2.615384615,5,1,0,1,1,0,0,0,1,0,0,3,0,0,3,2,1,0,0,0,0,0,9,8,3
1.97675E+18,525937,208670,30,9,12,30261,252,203,5,13,4,4,1,2,5,93,4,1,6,1,1,1,1,1,6,6,7,2,1,4,6,0,0,1,0,3.366666667,3.230769231,6,1,0,1,1,0,0,0,0,1,0,3,3,5,3,2,0,0,0,0,0,0,10,10,3
1.6465E+18,453295,93477,30,8,5,29139,0,0,86,54,2,5,2,4,3,55,6,2,6,1,1,1,1,1,6,4,2,2,1,3,7,0,1,0,4,0.266666667,0,7.5,1,0,1,1,0,0,0,0,1,0,4,4,0,5,2,0,0,0,0,0,0,5,7,3
8.20386E+18,509958,210522,30,3,11,91447,650,450,44,32,3,4,3,6,5,107,6,2,7,1,1,1,1,1,5,4,7,2.146120916,1,4,7,1,0,0,1.5,2.633333333,2.384615385,4,1,0,1,1,0,0,0,0,1,0,4,0,3,3,2,0,0,0,1,0,0,5,10,3
4.69815E+18,1094294,689531,30,9,13,24933,150,0,10,19,3,6,7,6,6,79,6,5,6,1,1,1,1,1,5,5,5,2,1,6,7,0,1,0,2.5,2.9,3.884615385,4.5,1,0,1,1,0,0,0,1,0,0,3,3,3,3,1,0,0,0,0,0,0,8,10,3
3.78255E+18,534347,208910,30,7,11,29113,0,0,53,32,2,4,5,5,2,86,7,5,4,1,7,1,1,1,7,6,6,2.146120916,1,3,4,0,0,1,1.5,0.1,4.307692308,7,1,0,1,1,0,0,0,0,1,0,3,0,5,4,2,1,0,0,0,0,0,7,8,3
6.761E+18,2000000,1591515,30,5,19,86085,875,0,99,70,2,4,4,6,2,87,7,2,6,7,1,1,1,1,7,1,6,1,1,3,7,0,0,0,0,1.633333333,1.846153846,5.5,1,1,1,1,0,0,0,1,0,0,1,0,3,3,2,1,0,0,0,1,0,5,5,3
1.26115E+17,564201,100533,30,2,7,62070,698,0,65.65276963,14,3,4,3,3,4,99,3,1,7,1,1,1,1,1,6,3,4,2,2,3,6,0,0,1,2.5,3.766666667,2.884615385,7,1,0,1,1,0,0,0,1,0,0,3,0,0,3,3,0,0,0,1,0,0,5,5,3
5.2045E+18,493191,198843,30,2,5,30805,0,0,9,3,6,5,1,5,2,65,2,2,7,1,1,1,1,1,5,6,6,2,1,3,7,1,0,0,3,2.7,3.038461538,5,1,0,1,0,0,0,0,0,1,0,3,2,4,5,2,0,0,0,1,0,0,10,6,3
8.00381E+17,618563,194712,30,5,14,53663,745,210,99,2,6,5,4,2,2,77,6,2,7,1,1,1,1,1,5,6,7,2,0,5,6,0,0,0,0,1.566666667,2.346153846,5.5,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,0,0,0,10,6,3
6.53056E+18,496570,49155,30,5,12,78990,384,307,3,3,3,4,1,5,2,89,6,2,6,1,1,1,1,1,6,4,5,2,1,4,7,0,0,0,1,2.566666667,3.038461538,5,1,0,1,1,0,0,0,0,1,0,4,5,5,4,2,1,1,0,1,0,0,10,8,3
2.1807E+18,502999,109702,30,6,5,32837,0,0,3,2,6,5,5,7,4,52,7,2,7,1,7,1,1,1,5,4,4,2.146120916,0,1,7,0,0,0,0,0.966666667,3.884615385,6,1,0,0,1,0,0,0,1,0,0,3,0,2,2,1,1,0,0,0,0,1,10,7,3
